time,nHe2,vHe2,vthHe2,vC5,vthC5,vO6,vthO6,vFe10,vthFe10,HetoO,CtoO,FetoO
2006-10-04 14:31:55,0.044647,391.82,29.148,391.53,28.618,386.08,25.437,369.11,13.48,69.287,0.5716,0.22359
2006-10-04 16:31:58,0.060853,393.06,28.055,393.48,26.678,391.58,25.972,379.13,21.312,69.37,0.7072,0.17149
2006-10-04 18:32:00,0.052278,388.31,25.38,385.15,26.449,384.78,22.79,387.97,16.398,73.528,0.67537,0.18364
2006-10-04 20:32:03,0.056708,391.0,24.956,395.38,23.28,390.49,21.648,387.01,10.577,64.834,0.60682,0.19076
2006-10-04 22:32:07,0.04396,391.73,25.758,387.18,24.912,390.52,20.972,370.84,18.676,77.453,0.76757,0.16257
2006-10-05 00:32:11,0.028966,375.15,25.684,369.57,23.024,371.95,22.804,362.19,23.404,66.654,0.67647,0.25416
2006-10-05 02:32:14,0.029861,371.07,25.243,372.02,20.404,368.36,20.477,363.98,14.441,56.088,0.54953,0.21971
2006-10-05 04:32:17,0.030583,357.17,26.334,354.32,23.192,355.2,21.349,357.75,17.381,62.735,0.78491,0.19108
2006-10-05 06:32:21,0.023699,354.31,26.739,348.37,30.123,350.3,22.213,342.62,15.343,57.516,0.71674,0.23553
2006-10-05 08:32:23,0.022924,345.32,23.429,343.31,27.823,341.99,21.087,350.49,18.926,78.451,0.52892,0.24545
2006-10-05 10:32:26,0.04734,338.94,19.97,339.6,24.822,333.16,13.62,326.53,15.514,58.932,0.55403,0.16291
2006-10-05 12:32:30,0.031118,342.9,23.699,341.14,23.16,337.57,18.764,327.08,7.6323,78.175,0.60897,0.34021
2006-10-05 14:32:33,0.028306,340.76,20.425,338.09,19.699,339.37,16.383,345.2,14.918,57.608,0.50133,0.1695
2006-10-05 16:32:37,0.043979,339.0,18.429,338.77,10.831,334.47,13.792,331.71,5.3395,61.558,0.5569,0.21731
2006-10-05 18:32:40,0.064348,345.56,20.855,343.17,18.174,342.7,17.053,343.76,13.611,66.499,0.66299,0.25279
2006-10-05 20:32:42,0.031465,335.95,16.949,336.84,14.361,333.26,11.523,328.52,10.523,51.269,0.597,0.28404
2006-10-06 00:32:49,0.022951,324.51,11.148,322.51,9.0074,322.44,7.5398,312.55,10.706,50.406,0.70133,0.24721
2006-10-06 02:32:53,0.030313,320.79,10.537,316.59,11.89,317.63,9.2832,318.7,3.5019,58.194,0.61372,0.39773
2006-10-06 04:32:56,0.030496,317.65,9.349,317.72,11.02,312.82,6.187,313.21,5.5371,44.224,0.56069,0.30771
2006-10-06 06:32:59,0.053516,320.26,11.28,317.54,4.4471,317.76,9.2729,316.25,5.2872,73.131,0.62306,0.24482
2006-10-06 08:33:01,0.076619,322.6,13.686,319.02,10.229,320.92,9.7588,319.19,6.4583,56.513,0.55726,0.1698
2006-10-06 10:33:05,0.11252,322.34,14.446,321.71,15.365,320.47,12.176,320.57,6.9617,65.52,0.57408,0.13318
2006-10-06 12:33:08,0.062203,323.91,13.279,320.08,11.219,324.0,11.064,317.57,12.636,53.901,0.48578,0.16835
2006-10-06 14:33:12,0.086029,340.11,15.597,340.66,20.552,337.14,13.007,334.35,7.0897,74.574,0.57544,0.21091
2006-10-06 16:33:15,0.11293,337.55,15.414,334.56,17.19,334.52,10.054,330.72,10.305,74.58,0.5194,0.22651
2006-10-06 18:33:19,0.10478,332.5,14.462,331.03,11.359,331.69,13.425,324.47,16.894,60.419,0.46661,0.313
2006-10-06 20:33:21,0.065263,331.05,14.359,330.25,14.186,329.0,11.458,324.56,10.885,53.935,0.54785,0.20122
2006-10-06 22:33:24,0.065123,324.16,14.799,324.91,11.968,323.67,9.354,319.03,6.4379,31.596,0.33817,0.17379
2006-10-07 00:33:27,0.057642,322.52,14.016,320.74,15.922,322.69,7.8074,318.92,5.6347,29.089,0.31048,0.16511
2006-10-07 02:33:31,0.064524,317.2,12.051,315.88,6.4951,316.37,10.047,311.07,14.264,43.343,0.53309,0.22515
2006-10-07 04:33:35,0.060617,311.08,14.131,310.76,11.721,310.16,8.1341,306.36,6.976,30.604,0.35298,0.12376
2006-10-07 06:33:38,0.094161,324.79,11.433,323.59,11.997,321.08,8.3849,313.56,15.491,37.582,0.30551,0.14771
2006-10-07 08:33:40,0.10184,321.93,10.875,321.85,9.4928,322.44,6.9572,317.3,5.9128,37.579,0.34187,0.10873
2006-10-07 10:33:43,0.21704,338.16,14.908,336.45,14.435,336.55,11.802,333.9,11.342,49.698,0.36168,0.13883
2006-10-07 12:33:47,0.20283,352.67,16.759,351.96,12.701,351.24,11.177,348.26,11.23,39.845,0.46949,0.15063
2006-10-07 14:33:50,0.11255,394.01,43.263,387.97,43.427,378.64,37.07,370.67,39.238,43.256,0.57138,0.17152
2006-10-07 16:33:54,0.37995,483.66,50.74,480.64,53.747,479.72,51.538,467.01,46.677,87.171,0.64355,0.10765
2006-10-07 18:33:57,0.31057,512.92,49.942,512.34,52.88,509.83,50.779,508.03,42.421,87.295,0.66938,0.11233
2006-10-07 20:33:59,0.16949,555.21,46.245,557.7,46.465,549.12,46.433,550.84,32.08,88.031,0.68509,0.093841
2006-10-07 22:34:03,0.13276,547.01,43.279,553.27,44.185,542.3,42.549,537.84,29.506,81.155,0.659,0.11018
2006-10-08 00:34:06,0.089545,529.45,43.98,533.66,40.752,528.6,42.864,535.74,27.784,73.628,0.68197,0.12278
2006-10-08 02:34:09,0.099249,502.11,39.913,504.16,43.186,503.09,36.585,500.86,28.835,69.343,0.6118,0.13039
2006-10-08 04:34:13,0.1094,496.83,39.534,498.12,39.846,495.47,39.04,487.38,45.334,69.731,0.60743,0.11528
2006-10-08 06:34:16,0.14263,504.72,40.747,502.91,41.883,502.52,39.298,499.31,36.486,74.154,0.73506,0.11495
2006-10-08 08:34:20,0.15795,505.29,43.779,501.57,46.212,505.05,40.16,484.19,43.353,86.203,0.68639,0.089741
2006-10-08 10:34:22,0.14159,500.87,44.534,498.88,47.199,503.61,42.63,510.26,41.619,93.06,0.66081,0.10458
2006-10-08 12:34:25,0.12502,491.95,42.803,495.81,45.962,493.1,42.281,505.17,53.568,103.66,0.67686,0.090681
2006-10-08 14:34:28,0.11767,489.12,43.454,493.85,43.737,492.69,43.452,488.93,48.983,96.092,0.49449,0.085392
2006-10-08 16:34:32,0.15704,470.81,42.403,477.58,48.288,472.34,43.194,456.17,48.447,103.53,0.55386,0.072982
2006-10-08 18:34:36,0.077501,451.28,41.308,452.87,41.336,449.38,42.544,432.68,46.001,79.259,0.55964,0.12515
2006-10-08 20:34:39,0.072549,433.78,35.695,430.94,37.639,432.26,35.052,436.73,26.5,61.602,0.52834,0.11949
2006-10-08 22:34:41,0.062875,427.6,31.357,432.15,37.069,428.98,32.959,414.8,22.23,66.753,0.64885,0.17365
2006-10-09 00:34:44,0.080559,422.63,34.246,425.58,36.119,422.27,32.091,416.06,18.875,70.528,0.61629,0.13744
2006-10-09 02:34:48,0.11166,424.63,34.483,419.78,37.374,422.6,35.004,418.75,31.19,82.572,0.69518,0.14448
2006-10-09 04:34:52,0.080898,428.71,32.493,426.21,29.987,428.97,34.751,421.29,24.556,75.958,0.56404,0.13105
2006-10-09 06:34:55,0.063545,418.35,32.375,417.47,34.247,417.2,30.188,426.37,25.663,71.313,0.6375,0.12854
2006-10-09 08:34:58,0.050363,409.73,32.758,412.16,32.141,412.17,31.369,415.32,33.245,67.66,0.57287,0.14058
2006-10-09 10:35:00,0.047113,409.53,31.174,416.34,31.294,410.93,28.039,404.7,26.122,73.721,0.67642,0.14847
2006-10-09 12:35:03,0.04259,411.51,27.982,418.76,31.85,411.23,27.592,401.67,24.663,75.872,0.72425,0.15654
2006-10-09 14:35:07,0.042833,407.86,28.154,412.85,24.382,408.33,29.445,411.3,16.508,69.422,0.55027,0.13573
2006-10-09 16:35:11,0.053137,413.1,26.113,411.75,30.488,412.07,26.769,411.91,29.869,61.262,0.64186,0.10232
2006-10-09 18:35:14,0.059253,409.34,23.949,409.0,32.878,408.12,22.389,398.74,21.805,55.371,0.49146,0.15187
2006-10-09 20:35:17,0.059615,410.99,23.259,410.56,24.535,407.55,21.53,398.34,15.557,62.516,0.65457,0.1157
2006-10-09 22:35:19,0.057936,401.7,21.847,401.23,27.462,399.37,20.31,390.95,23.121,54.764,0.54987,0.11498
2006-10-10 00:35:23,0.050108,393.79,22.762,391.69,26.544,393.91,23.504,391.38,20.133,58.729,0.56371,0.14101
2006-10-10 02:35:26,0.047453,384.08,22.72,379.78,21.536,383.79,24.051,381.2,14.472,63.294,0.6701,0.11476
2006-10-10 04:35:30,0.045888,376.97,23.209,373.77,24.841,374.74,22.783,376.57,22.126,64.949,0.60106,0.11855
2006-10-10 06:35:33,0.045445,372.42,23.097,371.7,24.734,371.18,23.242,370.37,18.257,68.406,0.60778,0.12716
2006-10-10 08:35:36,0.055318,370.32,21.751,369.63,23.449,369.74,20.425,366.61,13.11,58.169,0.59236,0.12161
2006-10-10 10:35:40,0.068585,366.86,18.69,363.94,19.206,366.5,17.215,363.84,14.348,62.458,0.65322,0.12919
2006-10-10 12:35:42,0.07328,368.61,17.215,368.86,16.35,366.9,16.116,365.56,23.485,61.333,0.5515,0.12479
2006-10-10 14:35:45,0.068498,361.2,17.518,358.76,18.161,359.87,17.397,361.16,10.045,71.335,0.64674,0.13687
2006-10-10 16:35:49,0.077138,356.02,15.974,352.94,16.294,352.38,13.472,352.23,10.006,70.94,0.56827,0.20636
2006-10-10 18:35:52,0.088739,351.54,15.824,348.45,14.889,349.27,13.372,349.66,10.353,73.613,0.66644,0.20117
2006-10-10 20:35:56,0.097452,351.53,13.118,347.91,14.614,349.93,12.256,346.84,10.264,84.075,0.73631,0.23525
2006-10-10 22:35:59,0.1044,346.63,13.19,344.55,10.898,344.49,11.628,344.41,9.8816,79.802,0.68479,0.20867
2006-10-11 00:36:01,0.069232,342.62,12.735,341.6,13.281,340.2,10.143,338.94,13.476,73.955,0.64834,0.20942
2006-10-11 02:36:04,0.070452,348.15,13.931,346.09,13.103,346.82,9.6897,344.67,9.7816,68.102,0.7073,0.15795
2006-10-11 04:36:08,0.070395,362.66,12.681,358.85,13.482,359.25,8.2488,355.04,3.7697,64.176,0.71169,0.1481
2006-10-11 06:36:12,0.087479,361.84,11.406,359.6,11.29,359.56,7.8124,356.53,7.118,57.235,0.68437,0.07379
2006-10-11 08:36:15,0.099187,355.2,16.562,355.01,15.326,353.12,15.23,355.06,16.476,80.598,0.74175,0.12317
2006-10-11 10:36:18,0.11941,349.38,17.834,344.61,14.058,343.9,15.883,347.9,15.54,81.383,0.64166,0.15924
2006-10-11 12:36:20,0.11845,345.8,17.582,342.82,18.822,341.71,14.178,347.8,21.661,91.802,0.77438,0.17345
2006-10-11 14:36:23,0.11738,343.13,15.761,338.53,12.072,339.43,12.854,337.45,12.603,94.86,0.67235,0.16017
2006-10-11 16:36:27,0.12683,342.71,15.017,340.7,12.551,339.19,13.338,337.1,13.229,96.134,0.70477,0.16474
2006-10-11 18:36:31,0.1478,336.97,13.514,335.28,13.719,335.24,8.523,330.57,9.4271,87.079,0.65121,0.18249
2006-10-11 20:36:34,0.13918,332.83,11.35,332.06,10.064,331.28,7.3265,328.48,8.3393,71.292,0.51041,0.25908
2006-10-11 22:36:36,0.15294,327.69,12.578,327.34,9.4635,326.62,8.2573,322.66,7.2131,71.391,0.58065,0.24053
2006-10-12 00:36:39,0.1562,321.54,11.87,319.15,9.6052,319.43,7.988,318.94,8.2717,67.38,0.56699,0.25476
2006-10-12 02:36:43,0.19043,315.9,10.619,312.28,7.9881,313.33,5.7449,311.33,8.7194,63.146,0.53618,0.24927
2006-10-12 04:36:46,0.15716,313.57,12.33,312.81,9.2437,312.29,8.0747,308.35,7.9888,64.05,0.53034,0.24062
2006-10-12 06:36:50,0.14274,317.66,10.773,316.94,8.2927,315.89,7.6255,314.1,7.73,60.413,0.53602,0.21939
2006-10-12 08:36:53,0.10899,315.3,11.37,313.51,8.8074,313.37,7.6068,314.1,8.9826,65.797,0.68708,0.19659
2006-10-12 10:36:55,0.13762,316.56,10.763,312.6,11.588,315.13,7.5713,312.89,8.9185,59.877,0.69527,0.16557
2006-10-12 12:36:58,0.14523,323.44,11.65,320.42,8.4707,322.11,7.2735,319.36,8.2934,58.604,0.65896,0.15897
2006-10-12 14:37:02,0.11239,334.75,14.271,331.59,11.789,330.62,10.854,324.13,14.409,58.312,0.57666,0.18054
2006-10-12 16:37:05,0.14484,339.39,16.017,338.84,13.977,338.86,11.509,337.55,10.792,62.986,0.68748,0.20009
2006-10-12 18:37:09,0.20328,339.64,14.52,335.47,11.841,336.82,10.74,332.99,9.4759,69.625,0.63162,0.18755
2006-10-12 20:37:12,0.15633,353.86,21.325,351.11,21.237,350.25,20.415,346.94,17.982,73.186,0.70003,0.16529
2006-10-12 22:37:14,0.028497,421.5,39.326,422.03,42.506,422.81,36.639,420.54,26.976,63.601,0.71732,0.22347
2006-10-13 00:37:18,0.030932,429.17,38.06,437.61,37.09,426.58,36.469,427.3,34.004,63.901,0.63916,0.17775
2006-10-13 02:37:21,0.040906,425.01,36.436,426.05,35.491,424.37,33.962,424.13,28.575,63.029,0.66299,0.19728
2006-10-13 04:37:24,0.042709,436.38,37.331,433.09,34.379,433.4,36.557,423.27,20.897,59.195,0.63497,0.17612
2006-10-13 06:37:28,0.04417,432.66,36.727,431.94,37.526,431.95,38.52,422.17,33.79,57.201,0.6854,0.23346
2006-10-13 08:37:31,0.06724,428.39,38.095,422.83,36.843,427.67,37.327,421.5,30.639,50.142,0.55264,0.20828
2006-10-13 10:37:33,0.054857,448.5,44.373,451.54,44.98,448.68,44.536,434.1,38.632,46.995,0.62454,0.21433
2006-10-13 12:37:37,0.14658,488.74,49.687,490.05,50.33,484.7,48.564,475.16,41.799,74.04,0.62442,0.14532
2006-10-13 14:37:40,0.14334,512.26,53.483,524.59,53.983,513.2,52.034,507.64,48.402,68.123,0.58792,0.14949
2006-10-13 16:37:43,0.11115,547.9,55.011,551.86,55.816,540.07,50.66,532.98,47.726,60.318,0.60607,0.12667
2006-10-13 18:37:47,0.11916,536.35,52.66,540.18,51.739,530.86,50.8,523.81,46.912,61.022,0.57099,0.1214
2006-10-13 20:37:50,0.15798,564.5,51.312,564.77,55.027,558.78,50.496,555.98,44.745,72.941,0.61412,0.1756
2006-10-13 22:37:52,0.12326,564.3,53.565,567.68,49.373,568.46,50.812,563.44,32.103,78.588,0.67968,0.12327
2006-10-14 00:37:56,0.11184,566.47,50.714,569.19,50.778,568.94,47.827,570.69,34.918,78.101,0.64693,0.11876
2006-10-14 02:37:59,0.132,570.79,52.313,571.78,51.894,568.43,49.577,573.15,46.782,79.73,0.63046,0.099515
2006-10-14 04:38:02,0.13354,579.18,50.838,576.76,52.907,575.2,46.733,570.88,41.505,88.203,0.70459,0.10999
2006-10-14 06:38:06,0.13453,578.9,50.63,582.18,53.965,574.77,45.406,568.47,44.199,88.257,0.6175,0.10311
2006-10-14 08:38:09,0.097866,576.19,49.953,569.16,49.81,571.97,47.674,580.0,41.233,90.115,0.69609,0.10394
2006-10-14 10:38:11,0.087315,579.16,53.363,577.47,54.214,577.65,51.195,573.96,51.717,84.546,0.6702,0.077063
2006-10-14 12:38:15,0.047871,568.15,50.06,575.21,53.023,567.02,46.738,569.55,52.83,76.977,0.67395,0.095491
2006-10-14 14:38:18,0.046088,561.55,50.781,563.88,49.575,556.72,48.358,563.21,29.834,74.986,0.60092,0.089163
2006-10-14 16:38:21,0.052371,560.78,53.152,569.44,48.816,564.27,49.054,566.68,46.637,75.578,0.64994,0.090545
2006-10-14 18:38:25,0.037204,572.65,51.379,564.26,50.84,573.0,47.335,556.05,37.09,71.778,0.60454,0.11191
2006-10-14 20:38:28,0.039,580.84,54.53,582.75,59.732,581.59,49.513,599.19,52.535,74.897,0.65772,0.10309
2006-10-14 22:38:32,0.053902,585.51,57.952,588.57,58.506,583.79,54.273,574.54,38.872,63.327,0.5783,0.11431
2006-10-15 00:38:34,0.084306,595.86,55.916,595.62,53.266,589.0,51.038,589.36,44.366,55.848,0.56454,0.12684
2006-10-15 02:38:37,0.079857,606.38,53.789,602.47,55.254,597.08,48.433,584.71,46.128,62.721,0.61264,0.11626
2006-10-15 04:38:40,0.10218,619.02,49.779,617.43,51.738,614.0,46.929,615.63,43.399,79.057,0.63414,0.12594
2006-10-15 06:38:44,0.12271,608.55,47.987,614.6,47.872,610.44,44.161,612.12,35.42,79.77,0.66599,0.12753
2006-10-15 08:38:47,0.13114,601.29,42.155,606.84,44.637,602.97,42.523,591.75,35.974,84.492,0.69302,0.11383
2006-10-15 10:38:51,0.11029,597.74,41.85,603.4,45.8,601.92,41.814,589.3,32.6,80.384,0.70842,0.10856
2006-10-15 12:38:53,0.084294,586.41,42.184,588.8,45.106,587.95,43.445,590.51,24.76,77.073,0.68449,0.081313
2006-10-15 14:38:56,0.073527,581.27,42.561,585.5,46.027,579.37,42.448,564.51,48.271,72.019,0.64981,0.10167
2006-10-15 16:39:00,0.062582,568.62,41.849,564.84,42.136,567.95,43.342,570.71,36.327,73.933,0.64302,0.094388
2006-10-15 18:39:03,0.095532,545.48,36.055,552.42,42.967,547.79,37.975,553.6,15.477,85.999,0.67442,0.079202
2006-10-15 20:39:06,0.12673,514.31,31.849,513.9,37.126,512.88,34.096,515.52,38.2,86.82,0.70165,0.069851
2006-10-15 22:39:10,0.14561,509.11,31.093,508.13,32.979,507.68,33.174,495.85,26.516,84.793,0.6808,0.098216
2006-10-16 00:39:12,0.16233,492.14,30.227,492.17,36.323,489.1,32.847,485.02,28.96,85.731,0.67276,0.092956
2006-10-16 02:39:15,0.15452,487.14,27.688,486.55,30.049,487.28,30.163,473.56,27.525,97.857,0.68954,0.11449
2006-10-16 04:39:19,0.13244,482.42,26.079,481.7,31.058,480.47,28.031,460.91,28.849,96.61,0.71753,0.10656
2006-10-16 06:39:22,0.16398,478.56,27.033,478.24,32.225,477.63,28.094,471.8,27.368,95.148,0.69552,0.099937
2006-10-16 08:39:25,0.16149,474.77,23.748,471.83,26.993,472.44,24.168,465.18,20.326,80.567,0.60267,0.11632
2006-10-16 10:39:27,0.14133,464.61,23.504,464.63,23.013,464.4,23.704,457.95,18.259,84.673,0.69457,0.12566
2006-10-16 12:39:31,0.17195,456.13,23.712,457.73,24.84,456.26,24.277,449.09,21.807,92.277,0.64744,0.11305
2006-10-16 14:39:34,0.22615,450.84,25.71,453.69,29.77,449.82,27.43,444.6,20.413,102.4,0.71932,0.10397
2006-10-16 16:39:38,0.25905,446.73,27.73,450.42,33.275,447.33,30.757,440.77,25.066,114.0,0.63926,0.10247
2006-10-16 18:39:41,0.22282,436.69,28.268,439.75,32.349,437.08,31.084,432.63,25.452,118.1,0.72698,0.11639
2006-10-16 20:39:44,0.18803,426.92,26.983,426.65,29.963,426.94,30.052,412.29,28.096,114.38,0.65698,0.099294
2006-10-16 22:39:46,0.15191,423.1,26.029,421.55,30.627,423.48,28.741,413.12,21.186,100.45,0.63588,0.10438
2006-10-17 00:39:50,0.13091,425.71,25.471,427.93,29.181,428.21,28.344,421.99,20.289,105.89,0.72082,0.11848
2006-10-17 02:39:53,0.12171,418.37,23.899,417.17,27.309,416.91,24.742,406.07,19.133,89.891,0.68272,0.13011
2006-10-17 04:39:57,0.11782,410.05,22.825,409.86,25.686,408.24,22.933,402.55,18.456,86.553,0.70284,0.13883
2006-10-17 06:40:00,0.086439,404.39,24.16,406.8,27.793,405.5,26.349,398.45,18.263,89.077,0.53497,0.15056
2006-10-17 08:40:03,0.1235,403.89,22.096,407.95,26.042,404.43,24.638,397.95,20.728,85.675,0.55203,0.1046
2006-10-17 10:40:05,0.10409,387.36,19.377,387.43,22.493,388.45,22.328,385.86,18.469,93.165,0.64459,0.14063
2006-10-17 12:40:09,0.085367,380.44,21.994,379.74,21.788,380.08,22.578,376.2,17.88,91.805,0.53534,0.14941
2006-10-17 14:40:12,0.077133,372.02,20.754,371.81,19.405,374.11,25.189,374.23,19.489,113.74,0.67029,0.12826
2006-10-17 16:40:16,0.074671,377.01,15.011,375.59,15.827,374.71,12.427,370.23,14.858,81.35,0.72318,0.20478
2006-10-17 18:40:19,0.060611,364.37,14.054,365.51,12.969,362.65,12.674,354.95,14.354,69.095,0.66515,0.18923
2006-10-17 20:40:22,0.058952,360.06,13.484,360.59,14.521,358.97,10.284,352.62,11.394,63.747,0.59236,0.21265
2006-10-17 22:40:24,0.055659,356.04,12.923,356.26,17.302,355.0,11.52,350.33,10.343,70.405,0.74259,0.21271
2006-10-18 00:40:27,0.055349,349.88,12.89,348.3,12.271,346.79,12.332,342.45,9.0296,62.767,0.59253,0.1707
2006-10-18 02:40:31,0.047598,348.13,12.497,348.17,12.539,345.68,10.72,342.58,6.4504,58.615,0.65592,0.18099
2006-10-18 04:40:35,0.069082,345.19,11.422,342.79,11.522,345.74,10.404,343.15,3.6856,65.289,0.58682,0.17214
2006-10-18 06:40:38,0.090999,342.13,9.4513,340.86,11.378,339.94,10.68,337.2,8.3196,82.049,0.71686,0.23507
2006-10-18 08:40:41,0.069934,336.3,10.518,335.89,10.392,333.96,8.7798,330.33,5.5499,62.303,0.71748,0.2503
2006-10-18 10:40:43,0.050036,329.28,9.6761,327.06,7.8692,326.5,9.9441,323.84,8.6196,59.315,0.88405,0.21403
2006-10-18 12:40:46,0.052547,325.91,8.586,325.54,9.5399,323.76,6.3198,318.57,11.209,37.816,0.68088,0.12484
2006-10-18 14:40:50,0.068526,323.5,7.2572,320.01,7.4334,322.95,5.8246,321.57,12.814,40.979,0.67067,0.12479
2006-10-18 16:40:54,0.065086,322.68,8.4188,320.07,10.951,322.76,8.3739,317.47,5.4182,49.496,0.74229,0.13206
2006-10-18 18:40:57,0.1062,320.03,10.109,317.64,12.02,318.99,9.398,312.43,11.453,57.776,0.74086,0.13153
2006-10-18 20:41:00,0.11054,317.27,9.2528,316.01,10.907,313.56,8.4358,310.0,5.9204,48.732,0.68653,0.11074
2006-10-18 22:41:02,0.10228,316.39,8.6605,315.39,9.2671,313.2,8.0157,308.78,7.9358,52.804,0.61557,0.0938
2006-10-19 00:41:05,0.099874,321.33,11.409,317.93,12.04,321.41,8.6826,319.67,5.592,68.881,0.79858,0.1593
2006-10-19 02:41:09,0.077607,321.68,12.31,316.56,12.355,321.9,10.877,318.56,4.248,57.271,0.74315,0.22921
2006-10-19 04:41:13,0.067459,316.61,11.847,316.31,11.305,316.78,9.9115,312.48,12.094,69.158,0.64323,0.26311
2006-10-19 06:41:16,0.080999,312.04,9.409,311.4,10.835,311.59,7.3342,307.52,7.5312,45.839,0.4993,0.17951
2006-10-19 08:41:19,0.057903,308.69,11.032,307.32,10.832,309.21,9.9349,305.28,5.3246,63.631,0.51944,0.26453
2006-10-19 10:41:21,0.098372,305.32,9.7971,304.97,9.7121,303.08,8.0758,297.98,6.4102,59.324,0.56317,0.23382
2006-10-19 12:41:24,0.091075,304.48,7.9058,302.04,8.4304,301.37,6.6524,298.01,5.2217,41.484,0.57897,0.26801
2006-10-19 14:41:28,0.079509,296.83,7.2812,293.16,8.2033,294.69,6.5913,291.24,9.7571,33.13,0.74606,0.17352
2006-10-19 16:41:31,0.056765,303.61,7.9235,301.82,7.0151,300.74,4.7778,298.32,2.393,33.094,0.7579,0.13169
2006-10-19 18:41:35,0.045292,299.67,8.4214,298.64,6.1854,299.36,7.0377,297.76,0.0,37.591,0.7901,0.12075
2006-10-19 20:41:38,0.039914,301.77,7.6564,301.67,8.3859,300.49,6.1986,293.75,7.3489,28.031,0.70153,0.1254
2006-10-19 22:41:42,0.074992,333.35,22.686,323.95,22.556,323.08,19.811,325.61,23.925,48.156,0.8498,0.1208
2006-10-20 00:41:44,0.19583,372.95,31.35,371.85,34.231,374.43,30.712,377.19,37.292,129.8,0.6887,0.16451
2006-10-20 02:41:48,0.19881,368.55,23.662,375.71,27.026,374.05,24.356,372.18,25.318,114.44,0.71513,0.14128
2006-10-20 04:41:52,0.11207,350.04,19.924,342.56,17.083,345.24,19.071,351.65,20.549,51.499,0.83436,0.081169
2006-10-20 06:41:55,0.36448,364.42,28.136,366.38,26.21,365.77,24.319,358.66,20.568,72.439,0.50501,0.17735
2006-10-20 08:42:00,0.6042,368.69,32.244,371.27,26.0,366.63,22.797,362.96,18.985,69.557,0.5273,0.13444
2006-10-20 10:42:03,0.84868,368.2,30.795,375.81,30.228,372.66,26.118,366.13,25.123,90.225,0.46985,0.13881
2006-10-20 12:42:07,0.96956,392.88,35.93,393.78,36.231,392.23,34.603,383.75,29.125,118.2,0.68705,0.11819
2006-10-20 14:42:10,0.8248,423.4,39.339,427.63,40.435,418.29,38.093,416.87,41.454,93.566,0.52003,0.13003
2006-10-20 16:42:14,1.1114,441.51,42.241,442.78,47.633,436.2,43.627,425.78,42.157,86.589,0.56199,0.10917
2006-10-20 18:42:18,0.56957,537.25,55.303,537.93,60.856,538.29,57.123,534.91,50.714,88.509,0.61567,0.11606
2006-10-20 20:42:20,0.47518,567.27,52.096,567.82,51.26,565.42,50.991,556.11,44.294,77.983,0.74665,0.14704
2006-10-20 22:42:24,0.3383,583.97,53.853,584.62,53.305,585.23,50.342,580.81,51.621,83.041,0.69234,0.10275
2006-10-21 00:42:27,0.18311,611.95,47.935,614.02,51.526,610.22,45.643,605.41,41.23,78.222,0.7277,0.096319
2006-10-21 02:42:31,0.10382,623.57,47.101,625.31,53.085,622.14,46.31,634.22,47.984,82.104,0.708,0.082261
2006-10-21 04:42:35,0.093874,624.01,49.034,634.87,59.623,625.45,47.984,627.7,45.668,84.025,0.63573,0.070962
2006-10-21 06:42:39,0.074341,613.52,49.247,616.01,55.462,615.0,49.061,619.32,68.926,93.705,0.70808,0.06656
2006-10-21 08:42:42,0.10273,615.63,49.677,623.5,54.851,613.98,50.499,611.53,47.568,86.644,0.7116,0.082085
2006-10-21 10:42:46,0.13116,624.74,51.146,627.01,55.009,620.01,48.666,631.52,51.516,79.032,0.73591,0.098653
2006-10-21 12:42:50,0.14753,635.48,46.526,637.62,52.353,637.14,44.508,633.95,38.372,80.419,0.72994,0.096612
2006-10-21 14:42:52,0.14591,642.33,46.139,645.35,47.456,641.13,44.007,642.07,26.949,86.416,0.75453,0.09329
2006-10-21 16:42:56,0.16244,639.24,47.561,643.11,52.303,637.38,46.178,637.09,50.549,83.45,0.67695,0.098614
2006-10-21 18:42:59,0.11968,648.28,48.872,649.61,53.195,646.67,46.48,648.5,36.201,90.523,0.69715,0.096709
2006-10-21 20:43:03,0.1307,637.92,48.936,640.38,55.203,634.02,46.122,629.99,43.286,86.498,0.72875,0.087621
2006-10-21 22:43:07,0.10788,626.19,47.381,627.24,52.984,624.74,46.733,625.27,43.331,84.525,0.63176,0.080295
2006-10-22 00:43:11,0.11825,625.47,47.092,624.6,53.159,626.03,46.916,620.29,40.279,88.652,0.72884,0.085238
